,ORA_ACTU,GLE_ACTU,ALO_ACTU,KER_ACTU,CAP_ACTU,AIR_ACTU,CS_ACTU,BNP_ACTU,ORA_RDMT_5,GLE_RDMT_5,ALO_RDMT_5,KER_RDMT_5,CAP_RDMT_5,AIR_RDMT_5,CS_RDMT_5,BNP_RDMT_5
2022-02-18,NR,NR,NR,Dans le vert après plusieurs analyses positives (CF) | Credit Suisse relève son objectif de cours (CF) | Oddo relève son objectif de cours (CF) | Invest Securities remonte son objectif de cours (CF),NR,Modernisation de trois A321P2F de Qantas (CF),NR,NR,-0.010897192575785808,-0.12094529309120239,-0.09516375525711118,-0.04200420195843568,0.017208911001665106,0.00799998407778535,-0.0798662560340625,-0.08349480493909667
2022-02-21,NR,NR,NR,NR,NR,Starlux prend livraison de son 1er A330-900 (CF),NR,NR,-0.012059196810375039,-0.192440964105561,-0.06720976251760702,-0.022552949497293362,0.03347972670520116,0.024612111211454568,-0.08637561545553973,-0.14002625056437967
2022-02-22,Lancement de deux projets majeurs avec Atos (CF) | Oddo relève son objectif de cours (CF),NR,Mouvement baissier paradoxal (TTV),NR,NR,Participe à des essais autour des vols à hydrogène (CF) | Premier A330-200P2F livré dans les Amériques (CF) | Signe un accord avec Eramet pour A&D (CF),NR,NR,-0.017658860646533214,-0.26046140539884377,-0.12433322044730888,-0.0488259439759694,-0.013246807183932008,-0.08678121815373208,-0.11673002980540548,-0.19342339129426578
2022-02-23,"BofA relève sa cible, mais reste prudent (CF)",NR,NR,Lancement d'une 2e tranche de rachats d'actions (CF),NR,Renouvelle sa confiance en Safran Engineering (CF),NR,NR,-0.01781819083473901,-0.2502011692675965,-0.10819947094050342,-0.04176334106728541,-0.006729475100942128,-0.037388116947085215,-0.10700612505707618,-0.16095716552935735
2022-02-24,Collaboration avec Microsoft dans la cyberdéfense (CF),"Dévisse de près de -10%, vers 28E (CF)",NR,NR,NR,Contrat signé pour l'Eurodrone (CF) | La Serbie commande deux avions C295 (CF),Moody's place ses notes sous surveillance positive (CF) | Résultat net plus que doublé en 2021 (CF),"S'enfonce sous 54E, une étape cruciale (CF)",0.000559958848542319,-0.15293037925777164,-0.05488076196477332,-0.0256369301856042,0.007671199432791154,-0.035806110828515036,-0.0423971009545685,-0.07859868976332329
2022-02-25,Orange investit dans Goshaba la startup de recrutement (CF),NR,NR,NR,NR,Fuse à la hausse vers 116E (CF),NR,NR,-0.04241644186325477,-0.26884553291307534,-0.1762931042278848,-0.1252740417451429,-0.0946338592338547,-0.16235334706782334,-0.10153416433259665,-0.16837004943041023
2022-02-28,Fournisseurs choisis pour ses réseaux 5G SA (CF),"Renouvellement d'administrateurs (CF) | Menace le support des 24,5E du 21/09/2021 (CF)",NR,NR,NR,NR,Convention avec un PSI pour des rachat d'actions (CF),"'M' baissier confirmé, décroche sous 55,1E (CF)",-0.05012019700332504,-0.22269887755059536,-0.213318790840895,-0.14927009767733013,-0.09346790131850358,-0.18198436365903636,-0.08465500875258924,-0.13730716653852937
2022-03-01,Vers un arrêt progressif des 2G et 3G en Europe (CF),NR,NR,NR,NR,NR,NR,NR,-0.04855450118025151,-0.09337349817837537,-0.11363632707221272,-0.12506130206534705,-0.08739724355201195,-0.09646768115106752,-0.02862673358945289,-0.044344577965557685
2022-03-02,Extension du partenariat avec Samsung Electronics (CF),NR,NR,NR,NR,Contrat pour le programme Tigre MkIII (CF) | Nouveau campus AFAE inauguré à Angoulême (CF) | Belcan retenu en tant que fournisseur stratégique (CF),"'gap' sous 23,17E, retrace les 22,16E du 21/09/2021 (CF)",NR,-0.030359132883712947,0.008583724012374061,-0.01990521652609989,-0.062469753360825275,-0.02791324605140577,-0.059628016934083816,0.043515513674115214,0.029120344479415694
2022-03-03,NR,Une exposition 'limitée' à la Russie (CF),BlackRock passe sous les 5% (CF),NR,NR,NR,NR,NR,-0.017347497498850784,-0.041513473923141864,-0.07663020432233703,-0.08687738054031924,-0.049755270256478745,-0.04979999899747045,0.006172859053917623,-0.027876224342383682
2022-03-04,NR,NR,Accord de partenariat avec l'agence KUKE (CF),Évolutions au conseil d'administration (CF),NR,NR,NR,NR,0.005944325903146863,0.06729149713984794,0.03610667737682971,-0.0026852847575343786,0.021897810218978186,0.06652934280111622,0.08290277646721655,0.03888121827181412
2022-03-07,NR,"Berenberg relève sa recommandation (CF) | 50% de baisse en 1 mois, teste 18,34E (CF)","Teste ses plancher de la décennie, 16,5E au plus bas (CF)",NR,NR,NR,NR,NR,0.03173668711266853,0.1578023286305179,0.15625870826701993,0.04169737192977396,0.04452259074040876,0.11245877151890715,0.11948698328941076,0.12604854703399693
2022-03-08,Vers une fusion en Espagne avec Masmovil (CF),NR,"Amorce de rebond sur 16,35E (CF)",NR,NR,Nouvelle étape pour la 2e génération de Galileo (CF),Le cours a subi une véritable purge (TTV),NR,0.03915080258922399,0.0939724523452512,0.06211996723172186,0.041106127612511534,0.07745417988659842,0.095506275953255,0.11079104546116536,0.09676043162486447
2022-03-09,Partenariat avec l'américain Fortinet dans le cloud (CF),Franchit en force le palier des 23E (CF),"Signe un contrat de 355 ME au Chili (CF) | Accord pour moderniser le réseau ferroviaire italien (CF) | Vers le comblement du 'gap' des 20,83E (CF) | Alstom suspend ses livraisons en Russie (AFP) | Suspension de toute livraison vers la Russie (CF)",Baillie Gifford détient moins de 5% du capital (CF),NR,A livré 49 avions à 32 clients en Février 2022 (CF) | Nouvel accord avec THC en Arabie saoudite (CF),NR,La journée investisseurs est reportée (CF),0.010882046798500022,0.07042556113385134,0.04400386044406179,0.012396715493041333,0.047672079743526385,0.03567966188629934,0.050123225378237324,0.05698172713948746
2022-03-10,"Reprend de l'altitude, vers 10,6E (CF)",NR,Des bus électriques dans le sud de Paris (CF),NR,NR,Spirit AeroSystems retenu pour le CityAirbus NextGen (CF),NR,NR,0.013857242308127127,0.12406947378348776,0.08144329663784577,0.0755708828008832,0.09213165152226388,0.07465674796965516,0.0833509326962969,0.07508355303886294
2022-03-11,NR,NR,NR,NR,NR,Rebondit jusque vers 106E puis retombe (CF) | Rebondit jusque vers 106E puis retombe (CF) | Boston MedFlight commande son premier H145 à 5 pales (CF) | Commande pour neuf hélicoptères en Suisse (CF),NR,NR,0.004765553995083938,0.10335510399366421,0.09242424213233114,0.08508351551121307,0.115142822265625,0.02491311212705405,0.05705394100562855,0.08810931679338241
2022-03-14,NR,NR,NR,Acquisition du lunetier US Maui Jim (CF),NR,NR,L'OCDE défend une hausse de la taxation des groupes énergétiques (AFP),Renoue avec les 51E (CF),0.003963084757695912,0.06088835245255675,0.044647158357277394,0.055083312018953556,0.0869321353600907,0.007268574540703954,0.026733705146827935,0.03332681472020016
2022-03-16,NR,"Franchit en force le palier des 24,5E (CF)",NR,NR,Distingué à nouveau par Ethisphere (CF),NR,NR,NR,0.009442816464074744,-0.031206512660874486,0.013432098477495824,-0.01224491871944089,0.017828665313109004,0.003931830838281414,0.006064189745075721,-0.03900642118498332
2022-03-17,NR,NR,NR,Va signer une convention pour faciliter l'insertion (CF),NR,Comprendre la 'météo spatiale' avec la mission SMILE (CF) | S'intéresserait à la division cybersécurité d'Atos (CF) | Des rumeurs d'un intérêt pour la division cybersécurité d'Atos (TTV),NR,NR,0.002995655077021153,-0.03311261218639183,0.03813160924044068,-0.02746417488284536,-0.006025722391906463,0.0014920147826991137,0.0025385875891306142,-0.036757790593466955
2022-03-18,NR,"Retrace l'ex-résistance des 24,4E (CF)",NR,NR,Nouvelle composition du conseil proposée à l'AG (CF),NR,NR,Projet de coentreprise avec CACEIS (CF),0.02447357032077191,-0.030000024912308687,-0.02588994395146038,-0.03672458595042394,-0.01511656182683252,0.013190140700297004,0.0094209918557151,-0.06279285042053195
2022-03-21,Création d'une joint-venture avec Publicis (CF),NR,NR,Nouveau directeur général chez Alexander McQueen (CF),NR,NR,NR,NR,0.019172886538125544,-0.0191993187150018,-0.04825372855536658,-0.019137190163596163,0.0025799793195382392,0.022597771176550152,0.012920904928606536,-0.03111362963638431
2022-03-22,NR,NR,NR,Une 'décote injustifiée' selon un analyste (CF) | Goldman Sachs réitère son conseil sur le titre (CF),NR,"Retente le débordement des 107,5E (CF) | Air Canada a confirmé une commande (CF)","Franchit la résistance des 26E, peut viser 26,76E (CF)",Remonte au-delà de 54E (CF),0.007293815867199793,0.047734115992916104,0.02513716478542638,0.005362849240098555,0.04031009329073809,0.04895617326604107,0.03095559819860605,0.01380600185696057
2022-03-23,Accord avec Soracom pour le réseau IdO (CF),NR,NR,NR,Partenaire de la Coupe du monde de rugby (CF),NR,NR,Nomination chez BNP Paribas REIM UK (CF),0.006548236786368955,0.040828842741889027,-0.0027422060440462914,0.009641936533734796,0.04732027739481204,0.03841852693633774,0.031693584647931594,0.016274215896383337
2022-03-24,Lance une offre nationale convergente en Roumanie (CF),NR,NR,NR,NR,A testé un système aérien sans pilote (CF) | Signe un accord avec Safran pour OneSat (CF),NR,NR,-0.0009332905957153415,0.015359025717773589,-0.02341598773201803,-0.002598752543792382,0.06747497763666366,0.02756051249924263,0.034865619598895004,0.016242697765931124
2022-03-25,Devrait nommer Jacques Aschenbroich au poste de PDG (CF),"Toujours présente en Russie, Société Générale de plus en plus isolée (AFP)",Signe un contrat de 271 ME en Roumanie (CF),NR,NR,A sélectionné Avio Aero pour Eurodrone (CF) | Partenariat avec Boeing autour du Chinook allemand (CF),NR,Risque de rechute vers 48E (CF),-0.0020370659645033706,0.026719976654341115,0.000949238635659988,-0.01202129511719785,0.039802337548077604,0.03236001206911454,0.04102664977311332,0.03379997253417977
2022-03-28,NR,NR,NR,NR,NR,Premier vol d'A380 alimenté à 100% en SAF (CF),NR,Repart à l'assaut des 54E ? (CF),-0.012541468211705875,-0.00041650265666415276,0.040560125046923856,0.0023960712704285125,0.05712810432519522,0.022284137361974876,0.0143022388821743,0.005286870165989832
2022-03-29,NR,"Franchit en force les 25,4E, teste 26E (CF)",NR,NR,NR,NR,NR,NR,-0.006312647401419014,-0.12879663021878196,-0.07311633380896576,-0.025504331064278518,-0.002483854905215521,-0.07326523312517097,-0.039164463184506726,-0.09827015343380663
2022-03-30,Propose le nom du futur président non-exécutif (CF),NR,NR,NR,Engagement avec Venture Lab de Wharton (CF),NR,NR,"Loue 6800m2 de bureaux à GRDF, à Nantes (CF)",0.008550186400781756,-0.13621131302512712,-0.07241062996352088,-0.04996597477532838,-0.036944628270231594,-0.06788790873884931,-0.03090846516960777,-0.10898650080160388
2022-03-31,NR,NR,NR,NR,NR,ASPAARO choisi par l'Otan pour une étude (CF),Une des meilleures performances du CAC40 en 2022 (CF),NR,0.014573914121916776,-0.12203592864800328,-0.0738128660571401,-0.047420509317535386,-0.05851854865933637,-0.0759332838625586,-0.040654993487443836,-0.10340841325490124
2022-04-01,"Sur le départ, le PDG d'Orange Stéphane Richard ""indemnisé"" près d'un demi-m... (AFP)",NR,NR,"Stifel reste à achat, réduit sa cible (CF)",NR,NR,NR,A finalisé l'opération dans DCG (CF) | Nouveaux accords-cadres avec Stellantis (CF),0.02393768572670374,-0.10389343799361928,-0.015173053224703414,-0.04171736573830209,-0.05078813532793225,-0.06863623984502609,-0.03754206391220927,-0.0743857130616965
2022-04-04,NR,NR,Contrat pour 29 trains Coradia en Allemagne (CF),"Bien orienté après plusieurs analyses positives (CF) | UBS réitère son conseil sur le titre (CF) | Inquiétudes sur la Chine, Oddo abaisse sa cible (CF)",BlackRock sous les 5% du capital et des votes (CF) | Renoue avec les 200E (CF),NR,NR,NR,0.03642130957970635,-0.04374996821085608,-0.0436194273776318,-0.08605091917984675,-0.07765334674878577,-0.05140777575982636,0.009908545394425428,-0.05054540734301727
2022-04-05,Amundi AM dépasse les 10% de DDV (CF),"Lourde rechute sous les 25,5E (CF) | Accord finalisé entre ING et Boursorama (CF)","UBS reste à achat, réduit sa cible (CF)",NR,NR,Livraison d'un A320neo à Eurowings (CF),NR,NR,0.037556002971500746,-0.005957644739227774,-0.0033670802833187796,-0.09031814915840175,-0.05403389411661985,-0.005511157482262052,0.039402149869177006,-0.005918386031170231
2022-04-06,NR,NR,"Menace le récent support des 20,7E (CF) | Les prévisions de résultats des analystes (CF) | Oddo reste à surperformance avant les résultats (CF) | Contrat de 25 trains à grande vitesse pour la Suède (CF) | Partenariat avec Engie pour l'hydrogène (CF)",Les prévisions de ventes d'un analyste (CF) | Les prévisions de ventes de Goldman Sachs (CF),BlackRock repasse sous les 5% du capital (CF) | BlackRock dépasse les 5% (CF) | Partenariat avec Peugeot Sport (CF),Le système SAS pour satellite a été validé et livré (CF),NR,NR,0.02672318056880707,0.03696939623840545,0.03656125392719223,-0.05528628458576834,-0.021254489240298935,0.005394966687183311,0.03695063386887476,0.034464555052790447
2022-04-08,NR,NR,"Renoue avec le récent support des 20,7E (CF)",NR,NR,Enregistre 104 commandes en Mars 2022 (CF) | Va acquérir DSI Datensicherheit (CF),NR,"Repasse les 48E, résistance à 50E (CF)",0.01214206428660014,0.05968444174875209,0.036591247574949026,-0.03881727526346801,-0.01001578243041712,0.00793036443639683,0.032020212788008484,0.03971151975557863
2022-04-11,NR,"Gagne 5%, un analyste relève son objectif (CF) | Guerre en Ukraine : Société Générale va se retirer de Russie (AFP) | RBC salue un sortie 'en bon ordre' (CF) | Fait une croix sur la Russie, brade Rosbank (CF) | Cession des activités en Russie (CF) | Guerre en Ukraine: Société Générale va se retirer de Russie (AFP)",NR,NR,NR,BOC Aviation commande 80 avions A320neo (CF) | Stifel reste à l'achat après les chiffres de Mars (CF),NR,NR,0.003604249720033259,0.04270150368878722,0.033964038566754784,0.012329603533722366,0.014251765593745747,0.013213301619675821,0.02471700704322677,0.05097960128841228
2022-04-12,NR,Credit Suisse relève sa cible (CF) | Action chahutée (TTV),"Un analyste révise ses prévisions (CF) | Invest Securities reste à achat, réduit sa cible (CF)",Sous-performance du titre (TTV),NR,Les actionnaires ont approuvé toutes les résolutions (CF) | Commande ferme d'A350F Cargo par Air France (CF),NR,NR,-0.001980939394108483,0.07902333925818072,0.06177609696253805,0.040052629337894885,0.027638852773609335,0.036881261665333565,0.011764725996097347,0.07575451674731237
2022-04-13,NR,NR,Contrat de plus de 200 ME avec l'aéroport de DFW (CF),NR,NR,NR,NR,NR,-0.0032310403095581197,0.05831869731442452,0.03813160924044068,0.005510211820873634,0.017478829440766175,0.0028746938482486772,-0.0011253070824162048,0.05733265915006913
2022-04-14,NR,NR,NR,NR,NR,NR,AXA Assurances Mutuelle dépasse les 25% des votes (CF),NR,-0.010836799629034388,0.02646542108850025,0.02967503917566594,-0.05170471378250008,-0.016479173408659564,-0.029400703598101985,-0.04537038449887876,0.027168919846203954
2022-04-19,NR,Vers le rapprochement avec Crédit du Nord (CF) | Vers le rapprochement avec Credit du Nor (CF),Sélectionné pour le projet GO Expansion au Canada (CF),NR,NR,NR,NR,NR,0.007162034302563569,0.0008632049071133352,-0.044588990302111386,-0.042460897303142286,-0.013045776935195041,-0.02091729303053136,-0.024821355533082734,0.013971247557485578
2022-04-20,Le FCPE Orange Actions à moins de 10% des votes (CF),Refranchit le palier des 24E (CF),NR,NR,BlackRock dépasse les 5% (CF),NR,NR,A finalisé une acquisition à Lisbonne (CF),0.015442708942062788,-0.03802757358157183,-0.03801029968287528,-0.06403397424562063,-0.0294040805409973,-0.03496500622673082,-0.053397191171957736,-0.028986933898511147
2022-04-21,NR,NR,Contrat-cadre pour 100 tramways en Australie (CF),Croissance de +27% du CA au 1er trimestre 2022 (CF),NR,Commande de 3 avions C295 en Angola (CF),NR,NR,0.021291958573845582,-0.05492700987693466,-0.050909129056063596,-0.08533716104299383,0.004610702711804304,-0.04773314103771442,-0.051679572190645895,-0.05610691518690636
2022-04-22,NR,Acquisition de 100% de LeasePlan par ALD (CF),NR,"Les avis des analystes après les trimestriels (CF) | Signature d'une charte pour l'insertion (CF) | Stifel note des performances contrastées (CF) | UBS confirme son objectif après les trimestriels (CF) | Rechute de -7% vers 514,5E (CF) | Oddo réduit son objectif de cours (CF) | Rechute de -7% vers 514,5E (CF) | Invest Securities abaisse son objectif de cours (CF)",NR,NR,NR,NR,0.019088771313517716,-0.03639010177682078,-0.03030302234181248,-0.03042334892236387,0.020822487625765884,0.00840815232778902,-0.04393541543995538,-0.03914551960373158
2022-04-25,Amundi AM détient plus de 10% des votes (CF),NR,NR,La chute vers 480E bien engagée (CF),NR,NR,NR,NR,0.011314691808865796,-0.03302789744260026,-0.03888382240333599,-0.003951007411635565,0.01781918140167882,0.00951459569838442,-0.022890403930936443,-0.04021628771505403
